player_id,name,age,draft_round,draft_pick,height,weight,season,pred_season,completions,targets,receiving_yards,receiving_tds,adot,receiving_yac,firstdowns_per_tgt,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,tgt_sh,ay_sh,yac_sh,wopr_y,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,fantasy_points_ppr,pred_fantasy_points,pct_increase,breakout
00-0024466,Marques Colston,31,7,44,76,225,2014,2015,0.60,99,9.11,0.05,11.21,2.98,0.45,0,0,0,0,0,0.15993537964458804,0.22962350020686803,0.14278799612778315,0.4236018696323765,0.16129032258064516,0.1859504132231405,0.18315018315018314,0.17629733520336605,0.18530154277699862,1.45718901453958,0.11092331768388106,11.81,9.31,-0.21,0
00-0024466,Marques Colston,32,7,44,76,225,2015,,0.67,67,7.76,0.06,8.54,2.87,0.39,0,0,0,0,0,0.122040072859745,0.13557715098364542,0.09393346379647749,0.29152183007653387,0.14814814814814814,0.1319796954314721,0.13392857142857142,0.13660413660413662,0.12967772967772967,0.9471766848816029,0.08743279958379097,9.31,,,0
00-0025389,Calvin Johnson,22,1,2,77,237,2007,2008,0.89,54,14.00,0.07,13.13,3.39,0.70,4,13.00,0.25,0.75,1.37,0.09574468085106383,0.14789319983312474,0.11678366305041481,0.26193158114309556,0.23529411764705882,0.19895287958115182,0.20192307692307693,0.21293316923441924,0.19951660018683554,1.3404255319148937,0.13247906029966297,10.59,17.56,0.66,1
00-0025389,Calvin Johnson,23,1,2,77,237,2008,2009,1.00,78,17.06,0.15,10.73,6.33,0.67,3,-0.33,0.00,0.33,-0.34,0.15324165029469547,0.17029501525940996,0.37170805116629047,0.3660984876495712,0.6666666666666666,0.36363636363636365,0.39751552795031053,0.535061129635243,0.45609780741638883,2.6149312377210214,0.2631431086472009,17.56,14.19,-0.19,0
00-0025389,Calvin Johnson,24,1,2,77,237,2009,2010,0.49,136,7.24,0.04,12.87,2.42,0.34,7,10.43,0.00,0.71,0.77,0.25806451612903225,0.4138094112083235,0.2104926423544466,0.7181443031602072,0.3125,0.2967741935483871,0.2982456140350877,0.31009615384615385,0.30865384615384617,1.8671726755218216,0.19522115894755457,14.19,17.75,0.25,0
00-0025389,Calvin Johnson,25,1,2,77,237,2010,2011,0.56,137,8.18,0.09,14.09,2.22,0.42,4,8.00,0.00,0.50,0.24,0.23063973063973064,0.44613962089690246,0.152,0.7028712926771179,0.48,0.3114754098360656,0.3317307692307692,0.38961261020571736,0.33538017632914774,1.8855218855218856,0.20326506925673093,17.75,21.13,0.19,0
00-0025389,Calvin Johnson,26,1,2,77,237,2011,2012,0.61,158,10.64,0.10,14.08,3.12,0.48,1,11.00,0.00,0.00,-0.05,0.23723723723723725,0.40691294806144845,0.22117541498429788,0.6813862143050147,0.3902439024390244,0.3114754098360656,0.32280701754385965,0.36086835232383085,0.3432430222547148,2.524024024024024,0.20941675800471074,21.13,21.40,0.01,0
00-0025389,Calvin Johnson,27,1,2,77,237,2012,2013,0.60,204,9.63,0.02,13.50,2.47,0.45,0,0,0,0,0,0.2756756756756757,0.42629296995973986,0.24009546539379475,0.7545478894813054,0.22727272727272727,0.3382352941176471,0.3299319727891156,0.30472412390100656,0.35119496187797417,2.654054054054054,0.21510780519676334,21.40,21.66,0.01,0
00-0025389,Calvin Johnson,28,1,2,77,237,2013,2014,0.54,157,9.50,0.08,13.91,2.92,0.44,0,0,0,0,0,0.2798573975044563,0.46134347275031684,0.22831505483549352,0.788860874456938,0.4444444444444444,0.345,0.3568281938325991,0.4010762140706998,0.37505527584645304,2.659536541889483,0.21868959349124376,21.66,16.19,-0.25,0
00-0025389,Calvin Johnson,29,1,2,77,237,2014,2015,0.55,128,8.41,0.06,14.90,1.79,0.46,0,0,0,0,0,0.2644628099173554,0.4777054108216433,0.12974504249291785,0.7788585435333477,0.47058823529411764,0.34502923976608185,0.35638297872340424,0.3902581464240372,0.34206009310198904,2.225206611570248,0.20575422036667274,16.19,16.34,0.01,0
00-0025389,Calvin Johnson,30,1,2,77,237,2015,,0.59,149,8.15,0.06,12.98,1.99,0.44,0,0,0,0,0,0.23575949367088608,0.468054211035818,0.1186372745490982,0.7280826093349835,0.2727272727272727,0.2754237288135593,0.275092936802974,0.2723708064286151,0.27215692664942054,1.9208860759493671,0.17353550374422433,16.34,,,0
00-0025396,Ted Ginn Jr.,22,1,9,71,180,2007,2008,1.00,34,12.35,0.06,7.03,5.32,0.53,4,0.75,0.00,0.00,-0.53,0.06378986866791744,0.05440473480537218,0.1347728965003723,0.13920859084617393,0.18181818181818182,0.11612903225806452,0.12048192771084337,0.15734376348106183,0.14265911247878982,0.7879924953095685,0.09080054692164,7.25,9.78,0.35,0
00-0025396,Ted Ginn Jr.,23,1,9,71,180,2008,2009,0.95,59,13.39,0.03,11.03,2.95,0.61,5,14.60,0.40,0.40,1.05,0.12016293279022404,0.1628721541155867,0.12296819787985866,0.31054212247780544,0.1,0.1956521739130435,0.18627450980392157,0.1553052519328179,0.1884884030925087,1.6089613034623218,0.12515616298147117,9.78,6.64,-0.32,0
00-0025396,Ted Ginn Jr.,24,1,9,71,180,2009,2010,0.49,78,5.82,0.01,15.63,0.58,0.32,7,6.86,0.00,0.29,0.15,0.14311926605504588,0.26685639229422065,0.03406510219530658,0.42816401291794537,0.06666666666666667,0.13297872340425532,0.12807881773399016,0.10017667844522968,0.12028268551236751,0.8330275229357799,0.08365234651921169,6.64,3.18,-0.52,0
00-0025396,Ted Ginn Jr.,25,1,9,71,180,2010,2011,0.34,35,4.66,0.03,15.20,0.60,0.17,2,5.50,0.00,0.00,-0.07,0.08883248730964467,0.15079365079365079,0.015032211882605583,0.25388365159938764,0.0625,0.05084745762711865,0.05223880597014925,0.059180089102124744,0.05718814256339959,0.4137055837563452,0.043734550294732846,3.18,5.44,0.71,0
00-0025396,Ted Ginn Jr.,26,1,9,71,180,2011,2012,0.58,33,6.67,0.00,11.06,1.30,0.33,8,8.50,0.00,0.50,0.41,0.10122699386503067,0.1401151631477927,0.04114832535885168,0.2639326213157802,0,0.10185185185185185,0.09016393442622951,0.0474342388960759,0.07589478223372144,0.6748466257668712,0.06793447390543704,5.44,0.70,-0.87,0
00-0025396,Ted Ginn Jr.,27,1,9,71,180,2012,2013,1.00,2,0.50,0.00,-2.00,2.50,0.00,1,7.00,0.00,0.00,0.64,0.0273972602739726,-0.0065252854812398045,0.02,0.03587566202596706,0,0,0,0.0008576329331046312,0.00137221269296741,0.0136986301369863,0.011893636904256223,0.70,7.32,9.46,0
00-0025396,Ted Ginn Jr.,28,1,9,71,180,2013,2014,0.53,68,8.18,0.07,14.50,3.10,0.35,4,7.25,0.00,0.50,0.39,0.14376321353065538,0.23265691363850874,0.13081215127092374,0.40177035120679006,0.20833333333333334,0.14201183431952663,0.15025906735751296,0.18643952846009668,0.17330324553615467,1.175475687103594,0.09883619389359033,7.32,3.08,-0.58,0
00-0025396,Ted Ginn Jr.,29,1,9,71,180,2014,2015,0.54,26,7.31,0.00,14.92,1.77,0.35,3,2.00,0.00,0.00,-0.35,0.05555555555555555,0.07783350050150452,0.038623005877413935,0.14560013373453695,0,0.055900621118012424,0.05056179775280899,0.029631940112289458,0.047411104179663134,0.405982905982906,0.039504612163470086,3.08,10.82,2.51,0
00-0025396,Ted Ginn Jr.,30,1,9,71,180,2015,2016,0.46,96,7.70,0.10,16.03,2.51,0.38,4,15.00,0.00,0.50,0.79,0.21428571428571427,0.3251637439256286,0.1891679748822606,0.5815595665690743,0.30303030303030304,0.2033898305084746,0.21904761904761905,0.2602875977912775,0.2346419746478622,1.6495535714285714,0.13839762789927604,10.82,10.19,-0.06,0
00-0025396,Ted Ginn Jr.,31,1,9,71,180,2016,2017,0.57,95,7.92,0.04,12.31,1.92,0.28,14,7.00,0.00,0.29,0.25,0.16873889875666073,0.20469269830152337,0.12372535690006799,0.41686250677620984,0.19047619047619047,0.13917525773195877,0.14418604651162792,0.19013966010432443,0.1899377418812048,1.3357015985790408,0.1249923317587878,10.19,9.39,-0.08,0
00-0025396,Ted Ginn Jr.,32,1,9,71,180,2017,2018,0.76,70,11.24,0.06,12.03,4.31,0.46,10,3.90,0.00,0.20,0.09,0.14,0.26132836747361887,0.13796253997259023,0.4190626939788951,0.19047619047619047,0.1702127659574468,0.1722488038277512,0.192326671601283,0.19343696027633853,1.574,0.11042537292779452,9.39,7.50,-0.20,0
00-0025396,Ted Ginn Jr.,33,1,9,71,180,2018,2019,0.57,30,6.97,0.07,16.63,1.60,0.33,3,8.67,0.00,0.33,0.26,0.1477832512315271,0.3324450366422385,0.059850374064837904,0.48763090616108146,0.2222222222222222,0.12987012987012986,0.13953488372093023,0.17518223312214729,0.14695823966210234,1.0295566502463054,0.09148891677122542,7.50,5.37,-0.28,0
00-0025396,Ted Ginn Jr.,34,1,9,71,180,2019,2020,0.54,56,7.52,0.04,15.91,0.86,0.36,3,6.00,0.00,0.67,0.11,0.10256410256410256,0.25522772844457176,0.022315202231520222,0.35802833660181127,0.05555555555555555,0.091324200913242,0.08627450980392157,0.0775649111741827,0.09077052454535899,0.7710622710622711,0.05422911326877186,5.37,2.33,-0.57,0
00-0025396,Ted Ginn Jr.,35,1,9,71,180,2020,,0.50,6,6.67,0.00,20.17,1.67,0.17,0,0,0,0,0,0.046511627906976744,0.09649122807017543,0.03289473684210526,0.14696042431660547,0,0.024390243902439025,0.02040816326530612,0.024783147459727387,0.039653035935563824,0.31007751937984496,0.023754581240667844,2.33,,,0
00-0025410,Dwayne Bowe,23,1,23,74,222,2007,2008,0.92,76,13.09,0.07,9.82,4.83,0.67,0,0,0,0,0,0.1431261770244821,0.181420233463035,0.2604684173172463,0.3598254523071512,0.3333333333333333,0.31875,0.32,0.3168780193236715,0.3070048309178744,1.8738229755178908,0.19522840255215876,13.30,14.39,0.08,0
00-0025410,Dwayne Bowe,24,1,23,74,222,2008,2009,0.96,90,11.36,0.08,7.61,4.20,0.54,0,0,0,0,0,0.16635859519408502,0.15351860152398028,0.28230022404779687,0.37235277401031175,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654,1.88909426987061,0.19101832182687198,14.39,11.81,-0.18,0
00-0025410,Dwayne Bowe,25,1,23,74,222,2009,2010,0.54,87,6.77,0.05,10.07,2.36,0.36,0,0,0,0,0,0.23577235772357724,0.2899702085402185,0.22527472527472528,0.5856347034175406,0.3076923076923077,0.31313131313131315,0.3125,0.2830128205128205,0.2682051282051282,1.5962059620596205,0.16052891744933268,11.81,17.41,0.47,1
00-0025410,Dwayne Bowe,26,1,23,74,222,2010,2011,0.54,133,8.74,0.11,13.26,2.71,0.41,1,4.00,0.00,0.00,-0.46,0.28,0.4525154004106776,0.2403462050599201,0.7820123203285422,0.5555555555555556,0.32934131736526945,0.36082474226804123,0.4599665516880945,0.40261314936761783,2.446315789473684,0.21248360230635469,17.41,14.26,-0.18,0
00-0025410,Dwayne Bowe,27,1,23,74,222,2011,2012,0.57,141,8.22,0.04,11.65,2.44,0.40,1,12.00,0.00,0.00,0.96,0.282,0.39072532699167656,0.2471264367816092,0.7355802615933412,0.38461538461538464,0.3496932515337423,0.3522727272727273,0.36855465094516193,0.35891821074302827,2.318,0.21506288774490392,14.26,11.93,-0.16,0
00-0025410,Dwayne Bowe,28,1,23,74,222,2012,2013,0.52,114,7.03,0.03,12.57,2.08,0.38,0,0,0,0,0,0.2814814814814815,0.4209753231492362,0.21198568872987478,0.7590024807416113,0.375,0.3282442748091603,0.33093525179856115,0.3421332046332046,0.32241312741312744,1.9777777777777779,0.17897530579275328,11.93,9.64,-0.19,0
00-0025410,Dwayne Bowe,29,1,23,74,222,2013,2014,0.55,103,6.53,0.05,9.26,1.89,0.38,0,0,0,0,0,0.1996124031007752,0.2814159292035398,0.10767531750414136,0.5245513480139946,0.21739130434782608,0.23214285714285715,0.23036649214659685,0.2088146643726634,0.20366868038756583,1.304263565891473,0.11944203616546943,9.64,9.03,-0.06,0
00-0025410,Dwayne Bowe,30,1,23,74,222,2014,2015,0.63,95,7.94,0.00,9.17,2.40,0.44,0,0,0,0,0,0.2074235807860262,0.34264358772619985,0.12589729431253452,0.5852502413599991,0,0.24277456647398843,0.2198952879581152,0.11686298822070676,0.18698078115313083,1.6462882096069869,0.1122961832567552,9.03,1.47,-0.84,0
00-0025410,Dwayne Bowe,31,1,23,74,222,2015,,0.38,13,4.08,0.00,14.00,1.08,0.23,0,0,0,0,0,0.05394190871369295,0.09391124871001032,0.017766497461928935,0.1560418620385477,0,0.04054054054054054,0.03529411764705882,0.01760797342192691,0.028172757475083056,0.21991701244813278,0.019074074074074077,1.47,,,0
00-0025465,James Jones,23,3,14,73,200,2007,2008,0.96,49,13.80,0.04,9.14,5.10,0.59,0,0,0,0,0,0.10082304526748971,0.12403100775193798,0.13068478829064298,0.25045937410278496,0.07142857142857142,0.15675675675675677,0.14553990610328638,0.12341537549114093,0.15460745792868263,1.3909465020576133,0.09349785702301604,8.76,5.93,-0.32,0
00-0025465,James Jones,24,3,14,73,200,2008,2009,1.00,20,13.70,0.05,11.25,2.45,0.80,0,0,0,0,0,0.06493506493506493,0.07510013351134846,0.058682634730538925,0.15748270421167615,0.05263157894736842,0.14285714285714285,0.1297709923664122,0.08225698996368012,0.10003223657346716,0.8896103896103896,0.06150231497477715,5.93,6.24,0.05,0
00-0025465,James Jones,25,3,14,73,200,2009,2010,0.51,63,6.98,0.08,10.32,2.97,0.25,0,0,0,0,0,0.11392405063291139,0.1280283632066181,0.08909004287756074,0.27330876651466157,0.16666666666666666,0.07960199004975124,0.09090909090909091,0.13230929059067972,0.11169486494508757,0.7956600361663653,0.06729389657055067,6.24,7.30,0.17,0
00-0025465,James Jones,26,3,14,73,200,2010,2011,0.57,87,7.80,0.06,11.43,3.26,0.38,0,0,0,0,0,0.16081330868761554,0.19864108713029577,0.1410829607550919,0.4001328327356599,0.16129032258064516,0.16176470588235295,0.16170212765957448,0.1586015332765453,0.15698825969408542,1.255083179297597,0.09963805231168477,7.30,8.97,0.23,0
00-0025465,James Jones,27,3,14,73,200,2011,2012,0.69,55,11.55,0.13,12.07,4.91,0.49,0,0,0,0,0,0.10891089108910891,0.14599824098504838,0.12705882352941175,0.28016492942170207,0.14893617021276595,0.1291866028708134,0.1328125,0.14072434554043972,0.13579725073704402,1.2574257425742574,0.08442268999517585,8.97,13.32,0.48,1
00-0025465,James Jones,28,3,14,73,200,2012,2013,0.65,98,8.00,0.14,10.90,2.35,0.46,0,0,0,0,0,0.18455743879472694,0.24579976985040275,0.11758691206543967,0.4734759740724126,0.358974358974359,0.22058823529411764,0.24279835390946503,0.2748179187867904,0.22432405467424926,1.4764595103578155,0.14823738934576502,13.32,10.45,-0.22,0
00-0025465,James Jones,29,3,14,73,200,2013,2014,0.63,93,8.78,0.03,10.35,3.92,0.32,0,0,0,0,0,0.18415841584158416,0.24717659137577003,0.18824136152656007,0.4739788968629923,0.15,0.1724137931034483,0.17010309278350516,0.17730403205609818,0.1936864512897571,1.617821782178218,0.12062939754584225,10.45,10.85,0.04,0
00-0025465,James Jones,30,3,14,73,200,2014,2015,0.65,112,5.95,0.05,8.52,1.94,0.36,0,0,0,0,0,0.178060413354531,0.1927662153970499,0.1405440414507772,0.4213035923494365,0.2727272727272727,0.23121387283236994,0.2358974358974359,0.23271780303030304,0.2087121212121212,1.0588235294117647,0.14826961839363192,10.85,10.61,-0.02,0
00-0025465,James Jones,31,3,14,73,200,2015,,0.51,99,8.99,0.08,15.06,2.23,0.39,0,0,0,0,0,0.17277486910994763,0.3218217137923592,0.11321721311475409,0.5166196746988088,0.25806451612903225,0.2254335260115607,0.23039215686274508,0.24537212734556188,0.23775669407547967,1.5532286212914486,0.13533621483738398,10.61,,,0
00-0026035,Danny Amendola,24,8,32,71,185,2009,2010,0.68,63,5.17,0.02,4.90,2.95,0.32,3,-0.67,0.00,0.00,0.03,0.13179916317991633,0.09493087557603687,0.12863070539419086,0.273643445230704,0.09090909090909091,0.13986013986013987,0.13636363636363635,0.10705696419982134,0.11674568817425962,0.6820083682008368,0.09204604563855531,5.81,11.13,0.92,0
00-0026035,Danny Amendola,25,8,32,71,185,2010,2011,0.69,123,5.60,0.02,5.12,2.95,0.28,7,11.57,0.00,0.57,0.46,0.20847457627118643,0.16067329762815608,0.1950564212788823,0.44125050250930453,0.16666666666666666,0.19553072625698323,0.19289340101522842,0.18142558845861806,0.19028094153378894,1.1677966101694914,0.14839763897688998,11.13,9.50,-0.15,0
00-0026035,Danny Amendola,26,8,32,71,185,2011,2012,0.83,6,7.50,0.00,4.33,4.17,0.50,0,0,0,0,0,0.17142857142857143,0.13402061855670103,0.2403846153846154,0.36435935198821795,0,0.2727272727272727,0.2727272727272727,0,0,1.2857142857142858,0.1425142514251425,9.50,13.31,0.40,1
00-0026035,Danny Amendola,27,8,32,71,185,2012,2013,0.62,101,6.59,0.03,7.77,2.35,0.37,2,4.00,0.00,0.00,-0.09,0.2700534759358289,0.25168323180506574,0.22987390882638215,0.606426799347796,0.15789473684210525,0.2781954887218045,0.2631578947368421,0.21010136605791754,0.24142534358740492,1.7807486631016043,0.16876858875337192,13.31,9.24,-0.31,0
00-0026035,Danny Amendola,28,8,32,71,185,2013,2014,0.65,83,7.63,0.02,8.12,3.04,0.45,1,1.00,0.00,0.00,-1.18,0.17436974789915966,0.17145764436530145,0.16112531969309463,0.3987207373409806,0.1,0.20555555555555555,0.195,0.1433903806432576,0.16942460902921214,1.3298319327731092,0.10785490431419618,9.24,3.12,-0.66,0
00-0026035,Danny Amendola,29,8,32,71,185,2014,2015,0.64,42,4.76,0.02,7.50,1.76,0.29,0,0,0,0,0,0.07749077490774908,0.07196710075394105,0.04542664211172499,0.17380984296477647,0.03571428571428571,0.05853658536585366,0.055793991416309016,0.04487686725595399,0.05037441618095496,0.36900369003690037,0.038257756218689994,3.12,9.40,2.01,0
00-0026035,Danny Amendola,30,8,32,71,185,2015,2016,0.75,87,7.45,0.03,6.82,3.03,0.37,2,5.50,0.00,0.00,0.18,0.1564748201438849,0.13956224994116262,0.11907983761840325,0.34636203016875744,0.09375,0.15763546798029557,0.14893617021276595,0.12220631829807022,0.13928010927691237,1.1654676258992807,0.10190193446934266,9.40,4.95,-0.47,0
00-0026035,Danny Amendola,31,8,32,71,185,2016,2017,0.79,29,8.38,0.14,8.79,2.52,0.48,0,0,0,0,0,0.0741687979539642,0.08404746209624259,0.043530113297555156,0.17849116660794034,0.19047619047619047,0.0958904109589041,0.10778443113772455,0.13388313340603417,0.09992729916394039,0.6214833759590793,0.0628936525511408,4.95,7.72,0.56,0
00-0026035,Danny Amendola,32,8,32,71,185,2017,2018,0.71,86,7.66,0.02,7.93,2.44,0.47,0,0,0,0,0,0.15693430656934307,0.13438423645320197,0.12259194395796848,0.3429088490165762,0.06896551724137931,0.18779342723004694,0.17355371900826447,0.11346166561973088,0.14015935464674184,1.2025547445255473,0.09321647159884032,7.72,8.49,0.10,0
00-0026035,Danny Amendola,33,8,32,71,185,2018,2019,0.75,79,7.28,0.01,7.46,2.90,0.34,1,-2.00,0.00,0.00,-0.72,0.18329466357308585,0.17032967032967034,0.13168487636572743,0.41120573162336505,0.043478260869565216,0.1888111888111888,0.1686746987951807,0.11237595262898185,0.15371456768463185,1.334106728538283,0.11237520725297209,8.49,9.37,0.10,0
00-0026035,Danny Amendola,34,8,32,71,185,2019,2020,0.64,97,6.99,0.01,8.81,2.13,0.37,0,0,0,0,0,0.18063314711359404,0.16927341120570183,0.14828080229226362,0.40636844963495256,0.04,0.2011173184357542,0.18137254901960784,0.1070123203285421,0.14721971252566737,1.2625698324022345,0.10992070319220483,9.37,7.60,-0.19,0
00-0026035,Danny Amendola,35,8,32,71,185,2020,2021,0.67,69,8.72,0.00,8.09,4.20,0.43,1,2.00,0.00,1.00,0.77,0.13636363636363635,0.12564737671695564,0.17769607843137256,0.30506335591901906,0,0.15463917525773196,0.13636363636363635,0.07670744138634047,0.12273190621814477,1.1897233201581028,0.07938165865886776,7.60,8.60,0.13,0
00-0026035,Danny Amendola,36,8,32,71,185,2021,,0.63,38,6.53,0.08,8.45,2.76,0.26,0,0,0,0,0,0.14615384615384616,0.1558252427184466,0.13444302176696543,0.3438909634055265,0.2727272727272727,0.13157894736842105,0.14942528735632185,0.20645973585487434,0.16669921373143534,0.9538461538461539,0.111496450912391,8.60,,,0
00-0026176,Jordy Nelson,23,2,5,75,217,2008,2009,1.00,33,11.09,0.06,8.39,2.70,0.55,0,0,0,0,0,0.06358381502890173,0.059365623660522934,0.059571619812583666,0.14286822147177095,0.07407407407407407,0.10227272727272728,0.09852216748768473,0.08437278457971681,0.09055201088310247,0.7052023121387283,0.06094828358877834,5.44,5.08,-0.07,0
00-0026176,Jordy Nelson,24,2,5,75,217,2009,2010,0.71,31,10.32,0.06,12.19,2.87,0.48,0,0,0,0,0,0.07434052757793765,0.10063897763578275,0.05643627140139505,0.19202197347553268,0.1,0.10204081632653061,0.10179640718562874,0.09819277108433735,0.09710843373493977,0.7673860911270983,0.05703422053231939,5.08,5.66,0.11,0
00-0026176,Jordy Nelson,25,2,5,75,217,2010,2011,0.70,64,9.09,0.03,10.34,3.91,0.39,0,0,0,0,0,0.11829944547134935,0.13229416466826538,0.12419274714356682,0.28328449994163635,0.06451612903225806,0.12254901960784313,0.1148936170212766,0.09907781193289138,0.11981482167327137,1.0757855822550833,0.07730656286280134,5.66,16.72,1.95,1
00-0026176,Jordy Nelson,26,2,5,75,217,2011,2012,0.71,96,13.16,0.16,12.46,4.28,0.49,0,0,0,0,0,0.17391304347826086,0.23683168316831682,0.18315508021390375,0.45033491175204476,0.29411764705882354,0.20434782608695654,0.2206405693950178,0.2694188312798477,0.25459954181246225,2.2880434782608696,0.15566652430544148,16.72,11.96,-0.28,0
00-0026176,Jordy Nelson,27,2,5,75,217,2012,2013,0.67,73,10.21,0.10,12.30,3.44,0.49,0,0,0,0,0,0.17298578199052134,0.26718238619458495,0.15628891656288915,0.47322458194144995,0.21875,0.21686746987951808,0.21717171717171718,0.2208685648009578,0.22213970368153252,1.7654028436018958,0.13896493935321153,11.96,15.55,0.30,0
00-0026176,Jordy Nelson,28,2,5,75,217,2013,2014,0.67,127,10.35,0.06,10.76,3.21,0.47,0,0,0,0,0,0.22280701754385965,0.3147593829150357,0.1827956989247312,0.586018032647818,0.32,0.29850746268656714,0.3008849557522124,0.30477743499338916,0.29564389598942264,2.305263157894737,0.17315903911141384,15.55,18.22,0.17,0
00-0026176,Jordy Nelson,29,2,5,75,217,2014,,0.65,151,10.06,0.09,11.48,3.32,0.47,0,0,0,0,0,0.28171641791044777,0.40069364161849713,0.23948374760994265,0.7431295401604694,0.34210526315789475,0.31981981981981983,0.3230769230769231,0.3418419277336584,0.3416839264791166,2.833955223880597,0.20249740625463172,18.22,,,0
00-0026176,Jordy Nelson,31,2,5,75,217,2016,2017,0.64,152,8.27,0.09,12.25,2.38,0.41,0,0,0,0,0,0.24516129032258063,0.345646927789122,0.17670093000489476,0.6442594777151686,0.35,0.27927927927927926,0.2900763358778626,0.3163948256467941,0.29623172103487067,2.0274193548387096,0.18631527455056865,16.93,9.80,-0.42,0
00-0026176,Jordy Nelson,32,2,5,75,217,2017,2018,0.60,88,5.48,0.07,10.95,1.45,0.43,0,0,0,0,0,0.18333333333333332,0.2664455500276396,0.08409986859395532,0.48815644002211167,0.2727272727272727,0.25675675675675674,0.25882352941176473,0.2168042238135696,0.18325039446534772,1.0041666666666667,0.12134720158494304,9.80,10.45,0.07,0
00-0026176,Jordy Nelson,33,2,5,75,217,2018,,0.72,88,8.40,0.03,9.23,2.74,0.41,1,-2.00,0.00,0.00,-1.17,0.1676190476190476,0.2287323943661972,0.1271097046413502,0.4344144869215292,0.17647058823529413,0.19148936170212766,0.1902439024390244,0.18383684651092003,0.18825660147629558,1.4076190476190475,0.12660580108265332,10.45,,,0
00-0026186,Jerome Simpson,22,2,15,74,190,2008,2009,1.00,1,2.00,0.00,-1.00,3.00,0.00,0,0,0,0,0,0.02564102564102564,-0.0035587188612099642,0.04411764705882353,0.03561456337257049,0,0,0,0.005714285714285714,0.009142857142857144,0.05128205128205128,0.018489984591679505,1.20,0.00,-1.00,0
00-0026186,Jerome Simpson,23,2,15,74,190,2009,2010,0.00,1,0.00,0.00,11.00,0.00,0.00,0,0,0,0,0,0.05263157894736842,0.06179775280898876,0,0.12838557066824363,0,0,0,0,0,0,0,0.00,15.48,,0
00-0026186,Jerome Simpson,24,2,15,74,190,2010,2011,0.80,25,11.08,0.12,11.12,3.12,0.56,1,2.00,0.00,0.00,-0.48,0.2,0.2722820763956905,0.20580474934036938,0.5178256611165525,0.42857142857142855,0.30434782608695654,0.32075471698113206,0.35390264976958524,0.3091013824884793,2.216,0.18164211514760253,15.48,8.62,-0.44,0
00-0026186,Jerome Simpson,25,2,15,74,190,2011,2012,0.48,105,6.90,0.04,11.29,2.21,0.32,0,0,0,0,0,0.19626168224299065,0.26504137776783715,0.16750902527075812,0.5064256255787557,0.19047619047619047,0.2125,0.20994475138121546,0.19860279441117762,0.20347875677216995,1.355140186915888,0.12059796835641022,8.62,3.95,-0.54,0
00-0026186,Jerome Simpson,26,2,15,74,190,2012,2013,0.51,51,5.37,0.00,11.65,1.10,0.31,0,0,0,0,0,0.15269461077844312,0.24116930572472595,0.058151609553478714,0.4219773607474454,0,0.16161616161616163,0.14414414414414414,0.0732620320855615,0.1172192513368984,0.8203592814371258,0.06001868285847734,3.95,7.91,1.00,0
00-0026186,Jerome Simpson,27,2,15,74,190,2013,,0.48,100,7.26,0.01,13.88,1.70,0.35,0,0,0,0,0,0.18315018315018314,0.2940677966101695,0.10732323232323232,0.5099795120134103,0.05555555555555555,0.2023121387283237,0.18848167539267016,0.12736625514403294,0.17045267489711935,1.3296703296703296,0.09580747691841986,7.91,,,0
00-0026186,Jerome Simpson,29,2,15,74,190,2015,,0.26,19,2.84,0.05,14.16,0.84,0.21,0,0,0,0,0,0.10497237569060773,0.20059656972408652,0.027257240204429302,0.3179358193151808,0.2,0.08,0.09090909090909091,0.12339688041594454,0.07743500866551128,0.2983425414364641,0.04713185423611908,3.28,,,0
00-0026189,DeSean Jackson,22,2,18,70,175,2008,2009,0.85,73,12.49,0.03,10.96,3.34,0.59,17,5.65,0.06,0.29,0.21,0.12046204620462046,0.1574493209998032,0.1373873873873874,0.30665252610677324,0.08695652173913043,0.2107843137254902,0.19823788546255505,0.1557935318055258,0.19709573784536305,1.504950495049505,0.13328525063108548,10.27,16.46,0.60,1
00-0026189,DeSean Jackson,23,2,18,70,175,2009,2010,0.53,118,9.89,0.08,13.55,3.42,0.35,11,12.45,0.09,0.45,0.81,0.22433460076045628,0.35660124888492417,0.21697099892588614,0.6217829002486237,0.36,0.23976608187134502,0.25510204081632654,0.3225256472887152,0.30004103566194434,2.2186311787072244,0.1944973638739976,16.46,13.93,-0.15,0
00-0026189,DeSean Jackson,24,2,18,70,175,2010,2011,0.49,96,11.00,0.06,16.39,3.54,0.34,16,6.50,0.06,0.31,0.26,0.20125786163522014,0.37020475405977876,0.1956271576524741,0.5980505957006532,0.23076923076923078,0.19642857142857142,0.20103092783505155,0.25353218210361067,0.26718995290423864,2.2138364779874213,0.14976925502336114,13.93,12.15,-0.13,0
00-0026189,DeSean Jackson,25,2,18,70,175,2011,2012,0.56,104,9.24,0.04,15.16,2.18,0.38,7,5.86,0.00,0.29,0.18,0.2,0.3119683481701286,0.14160948222083594,0.5495746785361029,0.18181818181818182,0.20207253886010362,0.2,0.20674804944332428,0.22170597001840978,1.8480769230769232,0.1324397406448987,12.15,11.48,-0.06,0
